frame_index,timestamp_us,time_seconds,shot_id,shot_local_frame,subtitles_active,audio_active
1282,53416667,53.416667,shot_009,130,The thread connects what time separates.,audio_008
1283,53458333,53.458333,shot_009,131,The thread connects what time separates.,audio_008
1284,53500000,53.500000,shot_009,132,,audio_008
1285,53541667,53.541667,shot_009,133,,audio_008
1286,53583333,53.583333,shot_009,134,,audio_008
1287,53625000,53.625000,shot_009,135,,audio_008
1288,53666667,53.666667,shot_009,136,,audio_008
1289,53708333,53.708333,shot_009,137,,audio_008
1290,53750000,53.750000,shot_009,138,,audio_008
1291,53791667,53.791667,shot_009,139,,audio_008
1292,53833333,53.833333,shot_009,140,,audio_008
1293,53875000,53.875000,shot_009,141,,audio_008
1294,53916667,53.916667,shot_009,142,,audio_008
1295,53958333,53.958333,shot_009,143,,audio_008
1296,54000000,54.000000,shot_010,0,,audio_009
1297,54041667,54.041667,shot_010,1,,audio_009
1298,54083333,54.083333,shot_010,2,,audio_009
1299,54125000,54.125000,shot_010,3,,audio_009
1300,54166667,54.166667,shot_010,4,,audio_009
1301,54208333,54.208333,shot_010,5,,audio_009
1302,54250000,54.250000,shot_010,6,,audio_009
1303,54291667,54.291667,shot_010,7,,audio_009
1304,54333333,54.333333,shot_010,8,,audio_009
1305,54375000,54.375000,shot_010,9,,audio_009
1306,54416667,54.416667,shot_010,10,,audio_009
1307,54458333,54.458333,shot_010,11,,audio_009
1308,54500000,54.500000,shot_010,12,,audio_009
1309,54541667,54.541667,shot_010,13,,audio_009
1310,54583333,54.583333,shot_010,14,,audio_009
1311,54625000,54.625000,shot_010,15,,audio_009
1312,54666667,54.666667,shot_010,16,,audio_009
1313,54708333,54.708333,shot_010,17,,audio_009
1314,54750000,54.750000,shot_010,18,,audio_009
1315,54791667,54.791667,shot_010,19,,audio_009
1316,54833333,54.833333,shot_010,20,,audio_009
1317,54875000,54.875000,shot_010,21,,audio_009
1318,54916667,54.916667,shot_010,22,,audio_009
1319,54958333,54.958333,shot_010,23,,audio_009
1320,55000000,55.000000,shot_010,24,The wind begins to rise.,audio_009
1321,55041667,55.041667,shot_010,25,The wind begins to rise.,audio_009
1322,55083333,55.083333,shot_010,26,The wind begins to rise.,audio_009
1323,55125000,55.125000,shot_010,27,The wind begins to rise.,audio_009
1324,55166667,55.166667,shot_010,28,The wind begins to rise.,audio_009
1325,55208333,55.208333,shot_010,29,The wind begins to rise.,audio_009
1326,55250000,55.250000,shot_010,30,The wind begins to rise.,audio_009
1327,55291667,55.291667,shot_010,31,The wind begins to rise.,audio_009
1328,55333333,55.333333,shot_010,32,The wind begins to rise.,audio_009
1329,55375000,55.375000,shot_010,33,The wind begins to rise.,audio_009
1330,55416667,55.416667,shot_010,34,The wind begins to rise.,audio_009
1331,55458333,55.458333,shot_010,35,The wind begins to rise.,audio_009
1332,55500000,55.500000,shot_010,36,The wind begins to rise.,audio_009
1333,55541667,55.541667,shot_010,37,The wind begins to rise.,audio_009
1334,55583333,55.583333,shot_010,38,The wind begins to rise.,audio_009
1335,55625000,55.625000,shot_010,39,The wind begins to rise.,audio_009
1336,55666667,55.666667,shot_010,40,The wind begins to rise.,audio_009
1337,55708333,55.708333,shot_010,41,The wind begins to rise.,audio_009
1338,55750000,55.750000,shot_010,42,The wind begins to rise.,audio_009
1339,55791667,55.791667,shot_010,43,The wind begins to rise.,audio_009
1340,55833333,55.833333,shot_010,44,The wind begins to rise.,audio_009
1341,55875000,55.875000,shot_010,45,The wind begins to rise.,audio_009
1342,55916667,55.916667,shot_010,46,The wind begins to rise.,audio_009
1343,55958333,55.958333,shot_010,47,The wind begins to rise.,audio_009
1344,56000000,56.000000,shot_010,48,The wind begins to rise.,audio_009
1345,56041667,56.041667,shot_010,49,The wind begins to rise.,audio_009
1346,56083333,56.083333,shot_010,50,The wind begins to rise.,audio_009
1347,56125000,56.125000,shot_010,51,The wind begins to rise.,audio_009
1348,56166667,56.166667,shot_010,52,The wind begins to rise.,audio_009
1349,56208333,56.208333,shot_010,53,The wind begins to rise.,audio_009
1350,56250000,56.250000,shot_010,54,The wind begins to rise.,audio_009
1351,56291667,56.291667,shot_010,55,The wind begins to rise.,audio_009
1352,56333333,56.333333,shot_010,56,The wind begins to rise.,audio_009
1353,56375000,56.375000,shot_010,57,The wind begins to rise.,audio_009
1354,56416667,56.416667,shot_010,58,The wind begins to rise.,audio_009
1355,56458333,56.458333,shot_010,59,The wind begins to rise.,audio_009
1356,56500000,56.500000,shot_010,60,The wind begins to rise.,audio_009
1357,56541667,56.541667,shot_010,61,The wind begins to rise.,audio_009
1358,56583333,56.583333,shot_010,62,The wind begins to rise.,audio_009
1359,56625000,56.625000,shot_010,63,The wind begins to rise.,audio_009
1360,56666667,56.666667,shot_010,64,The wind begins to rise.,audio_009
1361,56708333,56.708333,shot_010,65,The wind begins to rise.,audio_009
1362,56750000,56.750000,shot_010,66,The wind begins to rise.,audio_009
1363,56791667,56.791667,shot_010,67,The wind begins to rise.,audio_009
1364,56833333,56.833333,shot_010,68,The wind begins to rise.,audio_009
1365,56875000,56.875000,shot_010,69,The wind begins to rise.,audio_009
1366,56916667,56.916667,shot_010,70,The wind begins to rise.,audio_009
1367,56958333,56.958333,shot_010,71,The wind begins to rise.,audio_009
1368,57000000,57.000000,shot_010,72,The wind begins to rise.,audio_009
1369,57041667,57.041667,shot_010,73,The wind begins to rise.,audio_009
1370,57083333,57.083333,shot_010,74,The wind begins to rise.,audio_009
1371,57125000,57.125000,shot_010,75,The wind begins to rise.,audio_009
1372,57166667,57.166667,shot_010,76,The wind begins to rise.,audio_009
1373,57208333,57.208333,shot_010,77,The wind begins to rise.,audio_009
1374,57250000,57.250000,shot_010,78,The wind begins to rise.,audio_009
1375,57291667,57.291667,shot_010,79,The wind begins to rise.,audio_009
1376,57333333,57.333333,shot_010,80,The wind begins to rise.,audio_009
1377,57375000,57.375000,shot_010,81,The wind begins to rise.,audio_009
1378,57416667,57.416667,shot_010,82,The wind begins to rise.,audio_009
1379,57458333,57.458333,shot_010,83,The wind begins to rise.,audio_009
1380,57500000,57.500000,shot_010,84,The wind begins to rise.,audio_009
1381,57541667,57.541667,shot_010,85,The wind begins to rise.,audio_009
1382,57583333,57.583333,shot_010,86,The wind begins to rise.,audio_009
1383,57625000,57.625000,shot_010,87,The wind begins to rise.,audio_009
1384,57666667,57.666667,shot_010,88,The wind begins to rise.,audio_009
1385,57708333,57.708333,shot_010,89,The wind begins to rise.,audio_009
1386,57750000,57.750000,shot_010,90,The wind begins to rise.,audio_009
1387,57791667,57.791667,shot_010,91,The wind begins to rise.,audio_009
1388,57833333,57.833333,shot_010,92,The wind begins to rise.,audio_009
1389,57875000,57.875000,shot_010,93,The wind begins to rise.,audio_009
1390,57916667,57.916667,shot_010,94,The wind begins to rise.,audio_009
1391,57958333,57.958333,shot_010,95,The wind begins to rise.,audio_009
1392,58000000,58.000000,shot_010,96,The wind begins to rise.,audio_009
1393,58041667,58.041667,shot_010,97,The wind begins to rise.,audio_009
1394,58083333,58.083333,shot_010,98,The wind begins to rise.,audio_009
1395,58125000,58.125000,shot_010,99,The wind begins to rise.,audio_009
1396,58166667,58.166667,shot_010,100,The wind begins to rise.,audio_009
1397,58208333,58.208333,shot_010,101,The wind begins to rise.,audio_009
1398,58250000,58.250000,shot_010,102,The wind begins to rise.,audio_009
1399,58291667,58.291667,shot_010,103,The wind begins to rise.,audio_009
1400,58333333,58.333333,shot_010,104,The wind begins to rise.,audio_009
1401,58375000,58.375000,shot_010,105,The wind begins to rise.,audio_009
1402,58416667,58.416667,shot_010,106,The wind begins to rise.,audio_009
1403,58458333,58.458333,shot_010,107,The wind begins to rise.,audio_009
1404,58500000,58.500000,shot_010,108,The wind begins to rise.,audio_009
1405,58541667,58.541667,shot_010,109,The wind begins to rise.,audio_009
1406,58583333,58.583333,shot_010,110,The wind begins to rise.,audio_009
1407,58625000,58.625000,shot_010,111,The wind begins to rise.,audio_009
1408,58666667,58.666667,shot_010,112,The wind begins to rise.,audio_009
1409,58708333,58.708333,shot_010,113,The wind begins to rise.,audio_009
1410,58750000,58.750000,shot_010,114,The wind begins to rise.,audio_009
1411,58791667,58.791667,shot_010,115,The wind begins to rise.,audio_009
1412,58833333,58.833333,shot_010,116,The wind begins to rise.,audio_009
1413,58875000,58.875000,shot_010,117,The wind begins to rise.,audio_009
1414,58916667,58.916667,shot_010,118,The wind begins to rise.,audio_009
1415,58958333,58.958333,shot_010,119,The wind begins to rise.,audio_009
1416,59000000,59.000000,shot_010,120,The wind begins to rise.,audio_009
1417,59041667,59.041667,shot_010,121,The wind begins to rise.,audio_009
1418,59083333,59.083333,shot_010,122,The wind begins to rise.,audio_009
1419,59125000,59.125000,shot_010,123,The wind begins to rise.,audio_009
1420,59166667,59.166667,shot_010,124,The wind begins to rise.,audio_009
1421,59208333,59.208333,shot_010,125,The wind begins to rise.,audio_009
1422,59250000,59.250000,shot_010,126,The wind begins to rise.,audio_009
1423,59291667,59.291667,shot_010,127,The wind begins to rise.,audio_009
1424,59333333,59.333333,shot_010,128,The wind begins to rise.,audio_009
1425,59375000,59.375000,shot_010,129,The wind begins to rise.,audio_009
1426,59416667,59.416667,shot_010,130,The wind begins to rise.,audio_009
1427,59458333,59.458333,shot_010,131,The wind begins to rise.,audio_009
1428,59500000,59.500000,shot_010,132,,audio_009
1429,59541667,59.541667,shot_010,133,,audio_009
1430,59583333,59.583333,shot_010,134,,audio_009
1431,59625000,59.625000,shot_010,135,,audio_009
1432,59666667,59.666667,shot_010,136,,audio_009
1433,59708333,59.708333,shot_010,137,,audio_009
1434,59750000,59.750000,shot_010,138,,audio_009
1435,59791667,59.791667,shot_010,139,,audio_009
1436,59833333,59.833333,shot_010,140,,audio_009
1437,59875000,59.875000,shot_010,141,,audio_009
1438,59916667,59.916667,shot_010,142,,audio_009
1439,59958333,59.958333,shot_010,143,,audio_009
